symbol,gene,logfoldchange,pval_adj,score
,ENSG00000260137,-1.6813895,1.0,-0.015028359
,ENSG00000287428,-1.6816131,1.0,-0.015028359
GOLGA6L6,ENSG00000277322,-1.6849685,1.0,-0.034993034
,ENSG00000227217,-1.6858408,1.0,-0.050029974
,ENSG00000183674,-1.6919574,1.0,-0.050029974
,ENSG00000287059,-1.6974111,1.0,-0.015028359
TRIM77,ENSG00000214414,-1.7028699,1.0,-0.015028359
,ENSG00000286378,-1.7070589,1.0,-0.054957706
COL1A2-AS1,ENSG00000285090,-1.7105883,1.0,-0.23517421
,ENSG00000275898,-1.7160283,1.0,-0.104974195
INSL5,ENSG00000172410,-1.718198,1.0,-0.06998852
,ENSG00000233754,-1.7268443,1.0,-0.019968351
,ENSG00000241101,-1.7341025,1.0,-0.015028359
TRAJ14,ENSG00000211875,-1.7667787,1.0,-0.034995485
LOC105375638,ENSG00000253682,-1.7728454,1.0,-0.034993034
,ENSG00000232959,-1.7871865,1.0,-0.015028359
LOC124908064,ENSG00000228973,-1.7982008,1.0,-0.015028359
,ENSG00000272139,-1.8057388,1.0,-0.034995485
,ENSG00000226455,-1.8142706,1.0,-0.015028359
INTS6L-AS1,ENSG00000225235,-1.8208985,1.0,-0.05496506
,ENSG00000227705,-1.8255541,1.0,-0.034995485
,ENSG00000236837,-1.8293364,1.0,-0.019968351
,ENSG00000234169,-1.832859,1.0,-0.06999342
RAET1G,ENSG00000203722,-1.8372699,1.0,-0.015028359
BTBD17,ENSG00000204347,-1.8409437,1.0,-0.10500607
RAET1E-AS1,ENSG00000223701,-1.8635204,1.0,-0.019968351
OR10A3,ENSG00000170683,-1.868646,1.0,-0.019968351
LINC00229,ENSG00000234300,-1.8707588,1.0,-0.019968351
,ENSG00000233651,-1.8708093,1.0,-0.05496506
,ENSG00000267886,-1.8782389,1.0,-0.019968351
FOXL3-OT1,ENSG00000248767,-1.885265,1.0,-0.015028359
,ENSG00000286663,-1.9172379,1.0,-0.019968351
,ENSG00000274624,-1.9349973,1.0,-0.035000388
,ENSG00000287174,-1.9350435,1.0,-0.015028359
,ENSG00000285811,-1.951286,1.0,-0.035000388
,ENSG00000238232,-1.9535578,1.0,-0.015028359
AKR1B10,ENSG00000198074,-1.9582446,1.0,-0.019968351
,ENSG00000225870,-1.9613953,1.0,-0.015028359
,ENSG00000259828,-1.9652584,1.0,-0.019968351
,ENSG00000237460,-1.9779305,1.0,-0.12989847
,ENSG00000268296,-1.9789238,1.0,-0.019968351
GALNT13-AS1,ENSG00000224675,-2.0497508,1.0,-0.114866436
,ENSG00000248912,-2.053375,1.0,-0.03993425
,ENSG00000239991,-2.0585268,1.0,-0.019968351
IGFBP1,ENSG00000146678,-2.0610266,1.0,-0.019968351
,ENSG00000229393,-2.0694969,1.0,-0.019968351
TLX2,ENSG00000115297,-2.0742574,1.0,-0.03500284
,ENSG00000264023,-2.0759132,1.0,-0.019968351
XAGE3,ENSG00000171402,-2.0843863,1.0,-0.019968351
LGALS16,ENSG00000249861,-2.0849788,1.0,-0.039939154
,ENSG00000233975,-2.1136153,1.0,-0.019968351
,ENSG00000271849,-2.1470559,1.0,-0.05497487
,ENSG00000237786,-2.185619,1.0,-0.019968351
IL2,ENSG00000109471,-2.1947742,1.0,-0.019968351
CFAP95-DT,ENSG00000225626,-2.2403119,1.0,-0.039936703
,ENSG00000256083,-2.2455742,1.0,-0.019968351
HBE1,ENSG00000213931,-2.2464402,1.0,-0.019968351
DEFB107A,ENSG00000186572,-2.2593436,1.0,-0.019968351
TRBJ2-2,ENSG00000211765,-2.269975,1.0,-0.019968351
PARM1-AS1,ENSG00000249717,-2.2710605,1.0,-0.059907503
CCDC179,ENSG00000255359,-2.2898731,1.0,-0.17481439
NDFIP2-AS1,ENSG00000232132,-2.2963724,1.0,-0.019968351
MYMX,ENSG00000262179,-2.2968645,1.0,-0.019968351
LOC124903074,ENSG00000257787,-2.3238351,1.0,-0.019968351
LINC02312,ENSG00000258869,-2.3268383,1.0,-0.07988076
TRBJ2-3,ENSG00000211767,-2.358191,1.0,-0.019970803
,ENSG00000273342,-2.3743167,1.0,-0.019970803
LINC02291,ENSG00000197176,-2.38737,1.0,-0.019970803
,ENSG00000274331,-2.3966582,1.0,-0.019970803
,ENSG00000276473,-2.4014335,1.0,-0.039939154
HMGCS2,ENSG00000134240,-2.40504,1.0,-0.019970803
,ENSG00000287930,-2.4102588,1.0,-0.019970803
,ENSG00000235070,-2.4140933,1.0,-0.019970803
,ENSG00000224301,-2.4189556,1.0,-0.019970803
NCCRP1,ENSG00000188505,-2.4225793,1.0,-0.039939154
,ENSG00000235461,-2.428047,1.0,-0.019970803
,ENSG00000282906,-2.4285817,1.0,-0.019970803
GATA5,ENSG00000130700,-2.4338326,1.0,-0.019970803
,ENSG00000261382,-2.4383438,1.0,-0.019970803
IRX3,ENSG00000177508,-2.4503906,1.0,-0.019970803
RCC2-AS1,ENSG00000227751,-2.475308,1.0,-0.019970803
,ENSG00000256034,-2.4856098,1.0,-0.019970803
LOC124901457,ENSG00000286498,-2.4915204,1.0,-0.019970803
IFNB1,ENSG00000171855,-2.4963408,1.0,-0.019970803
LYPD2,ENSG00000197353,-2.5013218,1.0,-0.039939154
,ENSG00000244125,-2.5132847,1.0,-0.019970803
,ENSG00000253259,-2.514389,1.0,-0.08481462
GATA2,ENSG00000179348,-2.5190334,1.0,-0.084812164
,ENSG00000267505,-2.5290372,1.0,-0.019970803
,ENSG00000259383,-2.530207,1.0,-0.019970803
,ENSG00000226854,-2.6020472,1.0,-0.06484749
LOC124904027,ENSG00000284650,-2.6507201,1.0,-0.019970803
POTEB3,ENSG00000278522,-2.6663895,1.0,-0.019970803
,ENSG00000229297,-2.6663935,1.0,-0.019970803
,ENSG00000287349,-2.6683578,1.0,-0.019970803
,ENSG00000254111,-2.6687195,1.0,-0.019970803
,ENSG00000285711,-2.696679,1.0,-0.039944056
,ENSG00000271367,-2.703095,1.0,-0.019970803
,ENSG00000231510,-2.7168534,1.0,-0.019970803
,ENSG00000239739,-2.7274115,1.0,-0.04488037
,ENSG00000258842,-2.8226008,1.0,-0.06484994
FOXL2NB,ENSG00000206262,-2.8323202,1.0,-0.039944056
,ENSG00000260176,-2.909322,1.0,-0.019970803
,ENSG00000287886,-2.9159076,1.0,-0.019970803
,ENSG00000259656,-2.9547694,1.0,-0.019970803
,ENSG00000286440,-2.997815,1.0,-0.04488037
,ENSG00000236641,-3.0199366,1.0,-0.06485485
PGLYRP3,ENSG00000159527,-3.0764837,1.0,-0.04488037
SPATA31F1,ENSG00000205108,-3.1498241,1.0,-0.019970803
,ENSG00000248408,-3.1736538,1.0,-0.044882823
,ENSG00000278890,-3.222743,1.0,-0.044882823
,ENSG00000259396,-3.2318327,1.0,-0.064857304
,ENSG00000287120,-3.2379186,1.0,-0.044882823
,ENSG00000228596,-3.2564988,1.0,-0.06979239
GS1-600G8.3,ENSG00000231216,-3.3450716,1.0,-0.044882823
SOX3,ENSG00000134595,-3.3541722,1.0,-0.044882823
,ENSG00000259283,-3.3649385,1.0,-0.044882823
LINC02266,ENSG00000272727,-3.3772597,1.0,-0.044882823
,ENSG00000242136,-3.4016244,1.0,-0.044885274
BTG4,ENSG00000137707,-3.4473069,1.0,-0.0897681
LINC01394,ENSG00000281809,-3.5060117,1.0,-0.11467399
LYPD4,ENSG00000273111,-3.5554225,1.0,-0.044882823
,ENSG00000264066,-3.6619499,1.0,-0.044885274
,ENSG00000230483,-3.6745794,1.0,-0.044885274
TRBV18,ENSG00000276557,-3.6985352,1.0,-0.044885274
LOC124904553,ENSG00000233332,-19.077438,1.0,-0.024913244
,ENSG00000231892,-19.381594,1.0,-0.024913244
,ENSG00000237002,-19.396933,1.0,-0.024913244
,ENSG00000238034,-19.396965,1.0,-0.024913244
,ENSG00000270118,-19.412472,1.0,-0.024913244
LINC02862,ENSG00000237571,-19.53263,1.0,-0.024913244
CYLC2,ENSG00000155833,-19.549416,1.0,-0.024913244
TRBJ2-2P,ENSG00000211766,-19.581219,1.0,-0.024913244
,ENSG00000251687,-19.598213,1.0,-0.024913244
,ENSG00000248417,-19.617983,1.0,-0.024913244
,ENSG00000279243,-19.755478,1.0,-0.024913244
IGHE,ENSG00000211891,-19.78497,1.0,-0.024913244
,ENSG00000254578,-19.829124,1.0,-0.024913244
SYT8,ENSG00000149043,-19.846237,1.0,-0.024913244
TRAV39,ENSG00000211818,-19.85444,1.0,-0.024913244
TRAV8-6,ENSG00000211795,-19.879343,1.0,-0.024913244
TRAV8-1,ENSG00000211782,-19.879343,1.0,-0.024913244
LOC102724357,ENSG00000234519,-19.888702,1.0,-0.024913244
LOC105370728,ENSG00000286598,-19.94328,1.0,-0.024913244
OR51L1,ENSG00000176798,-19.953543,1.0,-0.024913244
SPDYE8,ENSG00000273520,-19.999195,1.0,-0.024913244
,ENSG00000275894,-20.48564,1.0,-0.049826488
XXYLT1-AS1,ENSG00000233303,-20.697767,1.0,-0.049826488
,ENSG00000271208,-20.73274,1.0,-0.049826488
TRBV14,ENSG00000275743,-20.777273,1.0,-0.049826488
